"","contrast","estimate","lower.HPD","upper.HPD"
"1","STRAT_mod8.4 Quartz - STRAT_mod25.5 Quartz",-0.330236726317886,-0.561591205951499,-0.0967795064789572
"2","STRAT_mod8.4 Quartz - STRAT_mod26.6 Quartz",-0.223944903183032,-0.474992791744441,0.00142755415681162
"3","STRAT_mod8.4 Quartz - STRAT_mod27.2 Quartz",-0.130428770152608,-0.419534935948957,0.163586815753749
"4","STRAT_mod8.4 Quartz - STRAT_mod29.6 Quartz",-0.0895133307699725,-0.398766839848925,0.189965200123708
"5","STRAT_mod8.4 Quartz - STRAT_mod37.1 Quartz",-0.537698762332584,-0.941213990374857,-0.1296427434706
"6","STRAT_mod8.4 Quartz - STRAT_mod49.8 Quartz",-0.390525130262173,-0.74542481403482,-0.0216195504530985
"7","STRAT_mod8.4 Quartz - STRAT_mod8.4 Quartzite",0.934728328590401,0.608346253618433,1.26984378692433
"8","STRAT_mod8.4 Quartz - STRAT_mod25.5 Quartzite",0.453440364778321,-0.212014540363583,1.1037639711169
"9","STRAT_mod8.4 Quartz - STRAT_mod26.6 Quartzite",0.939855422771108,0.348528357402288,1.48609304875428
"10","STRAT_mod8.4 Quartz - STRAT_mod27.2 Quartzite",0.987801533709417,0.444799153596831,1.52631635217062
"11","STRAT_mod8.4 Quartz - STRAT_mod29.6 Quartzite",1.00226576759696,0.256783000263925,1.73127244110623
"12","STRAT_mod8.4 Quartz - STRAT_mod37.1 Quartzite",1.16157684034208,0.678708189026056,1.56170935993985
"13","STRAT_mod8.4 Quartz - STRAT_mod49.8 Quartzite",-0.494862846188433,-1.45883109057609,0.448577347017114
"14","STRAT_mod8.4 Quartz - STRAT_mod8.4 Silcrete",0.207897532226238,-0.217341830786715,0.618976081875743
